CategoryID,Category Path
179314,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento erotico > Intimo donna > Reggiseni e completi intimi"
179317,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento erotico > Intimo donna > Slip"
179320,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento erotico > Intimo uomo"
179323,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento erotico > Scarpe e stivali"
155241,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Africa"
163145,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Altro abbigliamento europeo"
155254,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Altro capi etnici e tradizionali"
155252,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > America Latina"
155246,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Asia centrale e meridionale"
155242,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Asia orientale"
8468,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale donna > Accessori"
80964,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale donna > Giacche e gilet"
165163,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale donna > Gonne"
80961,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale donna > Maglie e camicie"
80963,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale donna > Pantaloni"
80962,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale donna > Vestiti e vestiti tirolesi"
97128,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale giovanile > Bambine e ragazze"
97127,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale giovanile > Bambini e ragazzi"
8467,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale uomo > Accessori"
80967,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale uomo > Camicie"
80969,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale uomo > Giacche e gilet"
80968,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Germania > Abbigliamento tradizionale uomo > Pantaloni e lederhosen"
155253,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Medio Oriente"
163146,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Nativi americani"
185097,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Scozia"
175800,"Abbigliamento e accessori > Occasioni speciali > Abbigliamento etnico e tradizionale > Sud-est asiatico e Oceania"
312,"Abbigliamento e accessori > Occasioni speciali > Altro abbigliamento e accessori"
163148,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Abbinamenti e oggetti di scena"
155351,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Ali, code, orecchie e nasi"
82161,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Altro accessori"
175643,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Boa, sciarpe e ghirlande"
175641,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Borse e pochette"
155347,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Calzature"
155345,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Cappe, cappotti e mantelli"
155349,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Cappelli e copricapi"
175642,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Cinture e fusciacche"
155346,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Corone e tiare"
155348,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Guanti"
175644,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Make-up e trucco di scena"
116724,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Maschere"
175646,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Occhiali"
155350,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Parrucche e barbe"
175647,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Protesi"
175645,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Accessori > Ventagli e parasole"
163149,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Altro costumi"
19255,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Altro carnevale e feste"
80914,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Bambine e ragazze"
80913,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Bambini e ragazzi"
53369,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Donna"
175649,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Lotti e stock"
90635,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Neonati"
86207,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Unisex"
52762,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Carnevale e feste > Uomo"
163132,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Altro costumi d'epoca e teatro"
175765,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Epoca greco-romana"
175651,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Età contemporanea"
125475,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Età vittoriana"
175767,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > I e II Guerra Mondiale"
125473,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Medioevo"
175766,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Rinascimento e Shakespeare"
163130,"Abbigliamento e accessori > Occasioni speciali > Costumi: carnevale, teatro, d'epoca > Costumi d'epoca e teatro > Romanticismo"
175633,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Abiti da damigella"
1265,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Altro matrimonio"
3263,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Bambine damigelle"
105520,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Bambini paggetti"
131474,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Madre della sposa"
175632,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Novità"
15720,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: abiti"
163560,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Accessori capelli"
106128,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Altro accessori sposa"
163551,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Borse"
180249,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Cinture e fusciacche"
105516,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Corone e tiare"
105472,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Giacche e scialli"
15718,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Giarrettiere"
163552,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Gioielli sposa"
98735,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Guanti"
175631,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Portabiti"
98745,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Sottovesti, sottogonne e crinoline"
15719,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Veli"
163553,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: accessori > Ventagli e parasole"
131476,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: cappelli"
105471,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposa: scarpe"
148486,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Accessori sposo"
114293,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Altro abbigliamento e accessori sposo"
105512,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Camicie"
105515,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Completi e smoking"
105509,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Cravatte e fasce da smoking"
105511,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Giacche"
105514,"Abbigliamento e accessori > Occasioni speciali > Matrimonio > Sposo: abbigliamento e accessori > Gilet"
155183,"Abbigliamento e accessori > Uomo > Abbigliamento > Abbigliamento sportivo > Felpe"
185702,"Abbigliamento e accessori > Uomo > Abbigliamento > Abbigliamento sportivo > Giacche"
260957,"Abbigliamento e accessori > Uomo > Abbigliamento > Abbigliamento sportivo > Pantaloncini"
260956,"Abbigliamento e accessori > Uomo > Abbigliamento > Abbigliamento sportivo > Pantaloni"
185076,"Abbigliamento e accessori > Uomo > Abbigliamento > Abbigliamento sportivo > Parte alta"
185708,"Abbigliamento e accessori > Uomo > Abbigliamento > Abbigliamento sportivo > Tute e set"
15689,"Abbigliamento e accessori > Uomo > Abbigliamento > Bermuda"
11510,"Abbigliamento e accessori > Uomo > Abbigliamento > Biancheria da notte"
11511,"Abbigliamento e accessori > Uomo > Abbigliamento > Calze"
57988,"Abbigliamento e accessori > Uomo > Abbigliamento > Cappotti, giacche e gilet"
3001,"Abbigliamento e accessori > Uomo > Abbigliamento > Completi e abiti sartoriali"
11507,"Abbigliamento e accessori > Uomo > Abbigliamento > Intimo"
11483,"Abbigliamento e accessori > Uomo > Abbigliamento > Jeans"
11484,"Abbigliamento e accessori > Uomo > Abbigliamento > Maglioni e cardigan"
15690,"Abbigliamento e accessori > Uomo > Abbigliamento > Mare e piscina"
57989,"Abbigliamento e accessori > Uomo > Abbigliamento > Pantaloni"
57990,"Abbigliamento e accessori > Uomo > Abbigliamento > T-shirt, maglie e camicie > Camicie casual e maglie"
57991,"Abbigliamento e accessori > Uomo > Abbigliamento > T-shirt, maglie e camicie > Camicie classiche"
185101,"Abbigliamento e accessori > Uomo > Abbigliamento > T-shirt, maglie e camicie > Polo"
15687,"Abbigliamento e accessori > Uomo > Abbigliamento > T-shirt, maglie e camicie > T-shirt"
52357,"Abbigliamento e accessori > Uomo > Accessori > Borse"
105387,"Abbigliamento e accessori > Uomo > Accessori > Bretelle"
52365,"Abbigliamento e accessori > Uomo > Accessori > Cappelli"
2993,"Abbigliamento e accessori > Uomo > Accessori > Cinture"
15662,"Abbigliamento e accessori > Uomo > Accessori > Cravatte e papillon"
167902,"Abbigliamento e accessori > Uomo > Accessori > Fazzoletti"
86647,"Abbigliamento e accessori > Uomo > Accessori > Fibbie per cinture"
2994,"Abbigliamento e accessori > Uomo > Accessori > Guanti e muffole"
179241,"Abbigliamento e accessori > Uomo > Accessori > Occhiali da sole e accessori > Accessori"
79720,"Abbigliamento e accessori > Uomo > Accessori > Occhiali da sole e accessori > Occhiali da sole"
179194,"Abbigliamento e accessori > Uomo > Accessori > Occhiali da sole e accessori > Pezzi di ricambio e lenti"
90634,"Abbigliamento e accessori > Uomo > Accessori > Ombrelli"
52373,"Abbigliamento e accessori > Uomo > Accessori > Portachiavi"
169271,"Abbigliamento e accessori > Uomo > Accessori > Portadocumenti"
2996,"Abbigliamento e accessori > Uomo > Accessori > Portafogli"
52382,"Abbigliamento e accessori > Uomo > Accessori > Sciarpe"
175627,"Abbigliamento e accessori > Uomo > Accessori > Set accessori"
184594,"Abbigliamento e accessori > Uomo > Accessori > Stecche per colletti"
11505,"Abbigliamento e accessori > Uomo > Scarpe > Pantofole"
11504,"Abbigliamento e accessori > Uomo > Scarpe > Sandali e scarpe da mare"
24087,"Abbigliamento e accessori > Uomo > Scarpe > Scarpe casual"
53120,"Abbigliamento e accessori > Uomo > Scarpe > Scarpe classiche"
15709,"Abbigliamento e accessori > Uomo > Scarpe > Scarpe da ginnastica"
11498,"Abbigliamento e accessori > Uomo > Scarpe > Stivali"
183744,"Altre categorie > Servizi > Garanzie e assicurazioni"
185139,"Altre categorie > Servizi > Installazione e supporto tecnico"
324,"Altre categorie > Varie > Altro varie"
31411,"Altre categorie > Varie > Buoni acquisto e coupon"
183633,"Altre categorie > Varie > Categoria per test > Attributo > Attributo1"
183641,"Altre categorie > Varie > Categoria per test > Attributo > Attributo10"
183634,"Altre categorie > Varie > Categoria per test > Attributo > Attributo2"
183635,"Altre categorie > Varie > Categoria per test > Attributo > Attributo3"
183636,"Altre categorie > Varie > Categoria per test > Attributo > Attributo4"
183637,"Altre categorie > Varie > Categoria per test > Attributo > Attributo5"
183638,"Altre categorie > Varie > Categoria per test > Attributo > Attributo6"
183642,"Altre categorie > Varie > Categoria per test > Attributo > Attributo7"
183639,"Altre categorie > Varie > Categoria per test > Attributo > Attributo8"
183640,"Altre categorie > Varie > Categoria per test > Attributo > Attributo9"
263529,"Altre categorie > Varie > Categoria per test > Blocked Category For Internal Use"
30120,"Altre categorie > Varie > Categoria per test > Test eBay"
1523,"Altre categorie > Varie > Metafisica e New Age"
1467,"Altre categorie > Varie > Oggetti stravaganti"
138256,"Arte e antiquariato > Abbigliamento d'antiquariato"
12,"Arte e antiquariato > Altro arte e antiquariato"
79038,"Arte e antiquariato > Antiquariato orientale"
